heart_rate,light,stress_score,stress_category
80,2524,35.6,Normal
80,2850,28.9,Normal
74,1806,34.9,Normal
104,960,64.0,Moderate Stress
57,4078,2.4,Relaxed
90,1994,44.3,Mild Stress
154,916,87.8,High Stress
78,1432,33.2,Normal
127,547,80.7,High Stress
105,1604,56.2,Moderate Stress
116,1417,63.8,Moderate Stress
101,1593,51.9,Moderate Stress
93,1786,51.2,Mild Stress
139,781,81.5,High Stress
106,1210,61.5,Moderate Stress
132,824,78.6,High Stress
60,3504,14.2,Relaxed
58,3240,12.0,Relaxed
73,2513,23.6,Normal
77,1592,44.1,Mild Stress
62,3839,10.5,Relaxed
63,3172,20.1,Relaxed
63,3409,11.3,Relaxed
63,3150,24.5,Relaxed
90,1552,49.5,Mild Stress
97,1423,53.8,Mild Stress
97,1703,51.8,Mild Stress
86,1342,42.9,Mild Stress
125,74,80.4,High Stress
93,2063,44.9,Mild Stress
61,3532,7.6,Relaxed
98,1249,54.2,Mild Stress
60,3597,5.6,Relaxed
77,2096,28.5,Normal
77,2501,38.5,Normal
95,1030,53.5,Mild Stress
141,700,79.9,High Stress
77,2705,34.7,Normal
72,2429,31.8,Normal
133,770,81.9,High Stress
118,1361,66.3,Moderate Stress
88,2547,36.6,Mild Stress
94,2586,40.8,Mild Stress
108,544,76.0,Moderate Stress
77,2634,28.9,Normal
113,1015,65.5,Moderate Stress
66,3359,15.7,Relaxed
73,2499,25.6,Normal
84,2264,38.2,Normal
138,767,82.5,High Stress
108,867,71.4,Moderate Stress
83,2920,29.1,Normal
146,656,78.9,High Stress
57,2901,18.7,Relaxed
91,2016,45.7,Mild Stress
69,2835,21.6,Normal
131,299,79.9,High Stress
82,2258,39.7,Normal
109,712,65.6,Moderate Stress
114,1289,62.2,Moderate Stress
63,3432,14.5,Relaxed
71,2763,23.9,Normal
64,3572,14.2,Relaxed
149,313,91.1,High Stress
53,2443,18.7,Relaxed
119,1479,64.4,Moderate Stress
73,2472,28.1,Normal
63,3212,17.6,Relaxed
102,1488,53.3,Moderate Stress
127,1001,74.8,High Stress
77,3346,22.7,Normal
122,1608,64.8,Moderate Stress
78,2449,31.8,Normal
107,1191,63.3,Moderate Stress
70,2640,24.2,Normal
59,3334,11.6,Relaxed
106,1158,61.2,Moderate Stress
84,1473,46.2,Mild Stress
78,2279,35.5,Normal
64,3976,1.3,Relaxed
59,3476,11.3,Relaxed
98,2316,36.0,Mild Stress
117,1180,63.5,Moderate Stress
62,3163,10.8,Relaxed
117,1208,58.5,Moderate Stress
80,2201,28.8,Normal
99,2291,49.3,Mild Stress
147,858,83.3,High Stress
115,808,68.2,Moderate Stress
77,2737,28.1,Normal
63,2929,12.3,Normal
98,1279,43.4,Moderate Stress
110,1661,49.8,Moderate Stress
61,3219,11.3,Relaxed
125,679,75.7,High Stress
119,995,71.7,Moderate Stress
114,959,67.0,Moderate Stress
158,488,91.0,High Stress
66,3337,14.2,Relaxed
83,2576,28.8,Normal
100,2385,44.1,Mild Stress
137,1092,76.8,High Stress
77,2492,29.9,Normal
95,2074,52.0,Mild Stress
129,357,78.7,High Stress
58,3180,13.5,Relaxed
130,947,78.4,High Stress
103,2329,51.5,Mild Stress
95,1548,51.6,Mild Stress
91,1578,50.3,Mild Stress
81,2924,33.0,Normal
57,2449,19.5,Relaxed
132,716,78.9,High Stress
138,564,75.4,High Stress
103,771,62.6,Moderate Stress
134,338,85.7,High Stress
78,2619,35.3,Normal
68,3299,17.3,Relaxed
87,1649,40.6,Mild Stress
56,3502,11.2,Relaxed
59,3833,5.3,Relaxed
79,2746,26.8,Normal
90,1512,53.2,Moderate Stress
114,427,68.2,High Stress
112,729,56.6,Moderate Stress
77,2397,30.8,Normal
57,3250,16.4,Relaxed
78,3159,20.8,Normal
130,772,71.9,High Stress
79,3734,17.6,Normal
83,2171,41.5,Normal
133,1067,70.9,High Stress
66,2286,25.2,Normal
71,3566,17.9,Relaxed
119,1588,60.7,Moderate Stress
86,2089,42.1,Mild Stress
104,1229,58.5,Moderate Stress
115,1062,62.9,Moderate Stress
66,3448,8.7,Relaxed
58,3545,7.6,Relaxed
60,2738,20.8,Relaxed
92,1938,41.0,Mild Stress
66,2993,27.7,Relaxed
84,2610,35.3,Normal
107,1265,66.5,Moderate Stress
93,2231,43.8,Mild Stress
122,1010,75.4,Moderate Stress
108,968,67.3,Moderate Stress
137,740,84.8,High Stress
141,444,92.5,High Stress
120,405,74.3,High Stress
84,3087,30.7,Normal
61,2760,16.2,Relaxed
58,3037,11.0,Relaxed
96,1954,51.2,Mild Stress
103,2081,45.2,Mild Stress
65,3466,11.0,Relaxed
95,1951,46.5,Mild Stress
70,3078,24.9,Normal
150,748,89.0,High Stress
107,842,67.3,Moderate Stress
149,419,88.1,High Stress
99,1024,62.6,Moderate Stress
94,2364,40.1,Mild Stress
134,700,84.3,High Stress
61,3866,10.2,Relaxed
57,3389,14.4,Relaxed
114,686,71.4,Moderate Stress
72,3007,21.0,Normal
106,1095,57.4,Moderate Stress
93,2704,41.1,Mild Stress
86,2167,40.4,Mild Stress
76,2686,26.4,Normal
64,2750,21.7,Relaxed
119,783,73.8,Moderate Stress
115,525,69.6,High Stress
133,121,85.0,High Stress
79,2743,33.0,Normal
125,492,78.0,High Stress
92,1463,48.1,Mild Stress
104,902,59.9,Moderate Stress
79,2430,32.5,Normal
90,2552,33.8,Mild Stress
63,3500,16.3,Relaxed
83,2832,31.9,Normal
93,2112,42.5,Mild Stress
77,3222,15.3,Normal
127,1077,74.2,High Stress
87,2713,34.8,Normal
92,1264,44.2,Mild Stress
99,1828,45.6,Mild Stress
135,960,68.9,High Stress
113,1315,59.4,Moderate Stress
65,3440,13.8,Relaxed
84,1814,40.8,Mild Stress
122,1047,66.6,Moderate Stress
132,674,73.5,High Stress
108,1370,52.2,Moderate Stress
107,1371,59.0,Moderate Stress
63,3658,9.3,Relaxed
66,2986,20.5,Relaxed
129,819,75.5,High Stress
61,2672,16.1,Normal
108,671,66.5,Moderate Stress
101,2007,45.7,Mild Stress
80,3032,25.0,Normal
131,1041,78.9,High Stress
65,3444,11.7,Relaxed
75,1952,41.5,Normal
58,3511,9.8,Relaxed
66,3184,14.6,Relaxed
89,1943,38.7,Mild Stress
138,541,85.5,High Stress
65,2949,18.2,Relaxed
86,2401,34.2,Normal
105,1427,61.8,Moderate Stress
69,2941,13.8,Relaxed
63,3591,10.5,Relaxed
61,3463,15.6,Relaxed
104,1179,59.9,Moderate Stress
58,3962,7.0,Relaxed
142,543,80.2,High Stress
61,2818,23.7,Relaxed
56,3563,12.0,Relaxed
83,2657,25.5,Normal
146,833,80.0,High Stress
104,905,55.0,Moderate Stress
110,1310,60.9,Moderate Stress
134,301,89.6,High Stress
73,2893,22.7,Normal
65,3036,16.4,Relaxed
107,1278,56.7,Moderate Stress
138,696,78.1,High Stress
86,1682,45.0,Mild Stress
102,1330,50.9,Moderate Stress
105,1327,57.2,Moderate Stress
60,3451,10.1,Relaxed
78,1807,34.2,Normal
73,2160,30.2,Normal
126,853,72.5,Moderate Stress
63,2663,25.7,Normal
115,685,61.1,Moderate Stress
119,597,70.3,High Stress
82,2599,35.3,Normal
94,1625,49.5,Mild Stress
93,1754,53.6,Mild Stress
61,3042,18.6,Relaxed
98,1530,53.1,Mild Stress
64,3863,5.9,Relaxed
141,352,84.6,High Stress
61,2957,15.9,Relaxed
101,1136,64.6,Moderate Stress
142,491,81.5,High Stress
135,540,80.2,High Stress
72,3609,14.8,Relaxed
131,175,73.2,High Stress
133,804,74.8,High Stress
69,3217,17.8,Relaxed
73,3077,20.2,Normal
93,1878,48.8,Mild Stress
62,3708,11.1,Relaxed
75,2218,36.0,Normal
63,3055,12.1,Relaxed
134,554,79.6,High Stress
85,2572,37.7,Normal
130,818,71.7,High Stress
114,882,67.7,Moderate Stress
50,3215,8.0,Relaxed
60,3545,7.9,Relaxed
76,2582,25.8,Normal
99,1692,54.8,Mild Stress
116,1275,60.9,Moderate Stress
79,2763,24.9,Normal
78,2689,33.6,Normal
73,2024,29.4,Normal
90,1883,44.6,Mild Stress
107,1358,58.5,Moderate Stress
110,1325,57.9,Moderate Stress
78,3369,22.3,Normal
61,2895,12.8,Relaxed
80,3001,25.9,Normal
87,2301,39.1,Mild Stress
105,1273,61.3,Moderate Stress
93,1452,47.7,Mild Stress
133,314,86.9,High Stress
74,3508,15.0,Relaxed
94,1845,50.1,Mild Stress
122,0,74.7,High Stress
116,1454,55.8,Moderate Stress
108,972,55.9,Moderate Stress
89,2506,33.7,Mild Stress
58,2596,20.7,Relaxed
98,1972,39.7,Mild Stress
92,2138,46.7,Mild Stress
93,1810,49.2,Mild Stress
119,445,77.0,High Stress
146,285,83.3,High Stress
92,1568,43.7,Mild Stress
66,3944,12.6,Relaxed
54,3795,6.0,Relaxed
64,3250,11.3,Relaxed
96,1386,49.2,Mild Stress
135,760,72.4,High Stress
127,853,75.8,High Stress
103,1700,53.1,Moderate Stress
90,2266,33.1,Mild Stress
100,1936,45.3,Mild Stress
65,3367,15.2,Relaxed
95,1471,50.3,Mild Stress
139,372,79.7,High Stress
134,408,80.8,High Stress
132,542,83.9,High Stress
61,3110,18.6,Relaxed
129,1043,69.8,High Stress
118,1028,74.7,Moderate Stress
141,536,81.4,High Stress
133,559,79.2,High Stress
135,369,83.4,High Stress
94,1620,51.2,Mild Stress
62,3993,9.7,Relaxed
82,2249,32.7,Normal
61,3759,11.6,Relaxed
110,1695,65.1,Moderate Stress
54,3726,10.6,Relaxed
110,1236,65.0,Moderate Stress
138,245,85.0,High Stress
95,1643,46.5,Mild Stress
60,2974,15.8,Relaxed
125,721,67.7,High Stress
133,666,84.8,High Stress
69,2511,21.5,Normal
118,1220,68.4,Moderate Stress
146,845,87.5,High Stress
64,3204,13.2,Relaxed
70,2548,28.3,Normal
102,1253,56.5,Mild Stress
56,2923,13.7,Relaxed
90,1659,42.3,Mild Stress
131,868,76.6,High Stress
90,2069,42.5,Mild Stress
95,1718,44.1,Mild Stress
63,3523,16.8,Relaxed
105,1779,47.7,Moderate Stress
74,2989,25.9,Relaxed
67,3661,18.5,Relaxed
116,1148,71.5,Moderate Stress
62,2676,18.5,Relaxed
99,2112,40.8,Mild Stress
82,2057,40.7,Mild Stress
96,1563,50.4,Mild Stress
66,3861,19.4,Relaxed
82,2288,36.2,Mild Stress
134,369,89.3,High Stress
120,1317,65.0,Moderate Stress
105,1043,55.9,Moderate Stress
66,3739,7.2,Relaxed
85,2148,35.3,Mild Stress
102,1579,58.8,Moderate Stress
124,767,69.8,High Stress
66,2651,25.6,Relaxed
70,3193,22.0,Normal
63,3746,11.1,Relaxed
80,2521,32.6,Normal
91,1383,52.4,Mild Stress
144,202,89.6,High Stress
65,3416,16.3,Relaxed
59,3292,13.3,Relaxed
74,2826,24.6,Normal
61,3739,7.6,Relaxed
76,1965,35.8,Normal
146,400,84.5,High Stress
140,388,91.9,High Stress
142,923,80.1,High Stress
110,1604,59.8,Moderate Stress
122,1068,72.1,High Stress
80,2155,32.7,Normal
70,2368,22.3,Normal
84,2705,37.3,Normal
58,2386,22.2,Relaxed
60,3929,11.3,Relaxed
138,380,77.5,High Stress
66,2973,18.9,Relaxed
137,1018,79.4,High Stress
72,1886,32.4,Normal
130,855,78.1,High Stress
145,604,89.1,High Stress
71,2772,23.3,Normal
110,1214,61.7,Moderate Stress
111,1274,60.9,Moderate Stress
62,2915,19.7,Relaxed
83,2537,42.9,Normal
52,3829,8.2,Relaxed
141,295,85.2,High Stress
104,1071,54.9,Moderate Stress
142,582,88.6,High Stress
93,1909,46.9,Mild Stress
94,1513,46.8,Mild Stress
157,765,93.6,High Stress
66,3131,21.0,Relaxed
112,1253,56.6,Moderate Stress
96,1838,51.5,Mild Stress
63,3862,5.4,Relaxed
75,2851,21.1,Normal
64,3125,17.4,Relaxed
114,967,69.6,Moderate Stress
87,1402,45.0,Mild Stress
70,3006,24.8,Normal
139,904,81.7,High Stress
136,720,78.8,High Stress
108,1094,62.9,Moderate Stress
113,1073,57.0,Moderate Stress
67,3459,13.8,Relaxed
92,2029,46.1,Mild Stress
100,1391,51.4,Mild Stress
89,1653,47.2,Mild Stress
108,1472,58.1,Moderate Stress
118,1342,63.0,Moderate Stress
76,2998,25.5,Normal
62,3528,14.1,Relaxed
66,2947,18.4,Relaxed
90,668,57.2,Mild Stress
113,1116,67.5,Moderate Stress
120,812,70.1,Moderate Stress
107,916,61.5,Moderate Stress
143,630,86.0,High Stress
98,1596,48.2,Mild Stress
58,3017,19.2,Relaxed
89,2027,40.8,Mild Stress
149,213,89.5,High Stress
141,824,77.8,High Stress
67,3078,19.0,Relaxed
132,433,77.8,High Stress
76,3705,21.2,Normal
126,472,80.0,High Stress
97,1979,48.1,Mild Stress
112,1382,62.1,Moderate Stress
126,637,81.0,High Stress
81,2962,35.0,Normal
111,1646,55.9,Moderate Stress
78,2686,32.1,Normal
59,3365,0.4,Relaxed
109,755,65.4,Moderate Stress
77,2381,26.2,Normal
81,2703,36.0,Normal
135,1198,73.5,High Stress
76,3070,26.3,Normal
108,1156,62.6,Moderate Stress
81,2209,32.3,Mild Stress
93,2229,40.0,Mild Stress
132,833,72.6,High Stress
89,1758,44.3,Mild Stress
150,743,85.8,High Stress
77,2533,31.4,Normal
135,512,82.4,High Stress
107,1355,58.2,Moderate Stress
130,196,83.7,High Stress
74,2399,36.3,Normal
73,2494,26.2,Normal
113,1330,65.9,Moderate Stress
104,1163,55.9,Moderate Stress
109,1011,62.4,Moderate Stress
125,600,69.1,High Stress
61,3610,10.7,Relaxed
66,2537,30.6,Relaxed
94,1691,48.8,Mild Stress
130,564,76.3,High Stress
80,1462,42.5,Mild Stress
119,227,79.0,High Stress
64,3672,19.5,Relaxed
87,1799,45.9,Mild Stress
58,3213,10.3,Relaxed
61,3604,8.6,Relaxed
66,3672,11.3,Relaxed
83,2526,32.3,Normal
65,2906,20.4,Relaxed
72,2061,30.6,Normal
63,2743,24.5,Relaxed
79,2361,31.4,Normal
100,1848,46.6,Mild Stress
78,2810,29.1,Normal
96,2190,39.4,Mild Stress
80,2363,38.3,Normal
95,788,56.2,Mild Stress
81,2079,34.5,Normal
94,1614,46.9,Mild Stress
64,3113,11.7,Relaxed
77,2087,32.9,Normal
108,1206,66.5,Moderate Stress
104,1734,52.8,Moderate Stress
130,463,80.3,High Stress
60,3090,19.4,Relaxed
76,2978,22.1,Normal
67,3255,12.8,Relaxed
134,616,76.7,High Stress
82,3048,36.3,Normal
97,1289,59.6,Moderate Stress
79,2478,31.5,Normal
76,2629,32.1,Normal
93,2069,49.1,Mild Stress
113,1573,60.3,Moderate Stress
61,3108,13.4,Relaxed
111,989,67.8,Moderate Stress
88,1556,44.2,Mild Stress
112,1164,68.8,Moderate Stress
65,3230,12.2,Relaxed
65,3438,18.5,Relaxed
154,834,83.8,High Stress
94,1354,56.1,Mild Stress
129,409,77.7,High Stress
131,382,79.8,High Stress
62,3147,16.1,Relaxed
103,1373,53.3,Moderate Stress
86,2446,34.8,Mild Stress
90,1063,60.9,Mild Stress
94,1994,42.6,Mild Stress
87,2123,38.2,Normal
59,3766,7.0,Relaxed
100,2001,49.5,Mild Stress
113,996,63.8,Moderate Stress
102,802,69.4,Moderate Stress
59,3802,10.8,Relaxed
85,718,49.9,Mild Stress
70,2974,25.5,Normal
134,315,84.2,High Stress
63,2292,23.9,Relaxed
109,1727,50.0,Moderate Stress
111,1599,50.8,Moderate Stress
76,2937,22.9,Normal
147,300,89.3,High Stress
133,879,73.0,High Stress
68,3312,16.6,Relaxed
90,1967,39.3,Mild Stress
69,2331,26.0,Normal
136,379,81.4,High Stress
106,1651,60.1,Moderate Stress
107,861,61.7,Moderate Stress
112,1399,57.9,Moderate Stress
62,2750,18.6,Relaxed
87,2372,37.2,Mild Stress
59,2551,23.3,Relaxed
76,2561,27.6,Normal
72,3477,13.8,Relaxed
93,2727,31.5,Mild Stress
144,685,79.2,High Stress
91,1014,49.4,Mild Stress
104,1382,59.1,Moderate Stress
60,3319,8.6,Relaxed
59,3473,5.1,Relaxed
130,712,75.9,High Stress
114,1065,74.9,Moderate Stress
62,3397,21.0,Relaxed
133,164,87.6,High Stress
61,2994,10.5,Relaxed
112,1183,60.2,Moderate Stress
79,2111,34.5,Normal
129,670,82.9,High Stress
88,1758,41.9,Mild Stress
74,2268,31.0,Normal
136,850,76.2,High Stress
134,634,82.3,High Stress
75,2117,25.9,Normal
68,2475,25.1,Normal
148,799,87.2,High Stress
76,2871,28.6,Normal
86,1886,39.3,Mild Stress
132,667,78.5,High Stress
113,1035,68.0,High Stress
70,3235,20.9,Relaxed
133,660,79.8,High Stress
53,3187,12.2,Relaxed
127,591,72.6,High Stress
97,1983,39.8,Mild Stress
110,868,64.8,Moderate Stress
86,1443,46.2,Mild Stress
88,1796,44.1,Mild Stress
128,625,76.4,High Stress
90,1629,40.5,Mild Stress
57,3329,7.7,Relaxed
59,3516,18.0,Relaxed
99,1327,46.1,Moderate Stress
79,2429,30.8,Normal
61,3128,12.5,Relaxed
60,2984,12.3,Relaxed
68,3203,17.1,Relaxed
52,3360,10.7,Relaxed
57,3372,7.5,Relaxed
94,2391,41.4,Mild Stress
108,1636,52.1,Moderate Stress
97,2483,39.3,Mild Stress
93,1875,37.7,Mild Stress
139,576,81.3,High Stress
94,2022,42.8,Mild Stress
137,850,73.0,High Stress
57,3232,13.2,Relaxed
89,1807,43.8,Mild Stress
115,805,67.9,Moderate Stress
116,1073,67.9,Moderate Stress
142,652,83.2,High Stress
97,1988,43.9,Mild Stress
57,2523,21.6,Relaxed
109,1341,54.7,Moderate Stress
141,678,87.8,High Stress
75,2387,28.5,Normal
117,1100,67.9,Moderate Stress
98,1983,39.7,Mild Stress
111,1567,56.4,Moderate Stress
78,3118,26.6,Normal
95,2188,49.8,Mild Stress
67,2915,20.8,Relaxed
76,2299,34.0,Normal
127,546,75.0,High Stress
70,2662,31.3,Normal
100,1153,58.7,Moderate Stress
118,1016,64.8,Moderate Stress
123,838,72.3,High Stress
89,1848,47.9,Mild Stress
86,1805,36.2,Mild Stress
96,2063,41.0,Mild Stress
87,3068,29.0,Normal
112,1409,59.1,Moderate Stress
85,1799,49.7,Mild Stress
80,2587,30.2,Normal
59,3636,12.1,Relaxed
107,829,63.7,Moderate Stress
89,1697,39.3,Mild Stress
87,1659,45.4,Mild Stress
110,1242,60.3,Moderate Stress
74,3118,27.0,Normal
107,1003,58.9,Moderate Stress
96,2411,43.6,Mild Stress
83,1768,38.7,Mild Stress
58,3105,14.7,Relaxed
100,1947,45.4,Mild Stress
74,2617,19.3,Normal
91,1643,47.8,Mild Stress
74,3347,19.5,Normal
88,1719,39.2,Mild Stress
130,370,75.9,High Stress
115,881,68.4,Moderate Stress
75,2727,22.3,Normal
113,1312,59.9,Moderate Stress
93,2167,42.7,Mild Stress
132,780,76.5,High Stress
60,3540,12.1,Relaxed
91,1656,50.5,Mild Stress
79,2675,31.0,Normal
76,2444,25.7,Normal
131,781,76.0,High Stress
81,1361,50.1,Normal
135,433,82.4,High Stress
65,3022,10.0,Normal
130,747,75.5,High Stress
69,3420,19.0,Relaxed
79,2785,32.5,Normal
100,1378,56.6,Moderate Stress
74,2809,21.4,Normal
104,1599,53.2,Moderate Stress
91,1954,48.8,Mild Stress
109,1454,63.6,Moderate Stress
111,1397,56.2,Moderate Stress
67,3225,17.2,Relaxed
86,1815,39.6,Mild Stress
134,822,85.0,High Stress
82,1915,46.9,Normal
111,945,65.2,Moderate Stress
123,570,73.9,High Stress
64,2400,29.0,Relaxed
135,852,77.9,High Stress
92,1469,46.1,Mild Stress
82,1922,36.4,Mild Stress
132,835,79.0,High Stress
88,1661,46.1,Mild Stress
130,782,75.3,High Stress
128,564,75.8,High Stress
72,3562,7.2,Relaxed
74,2591,32.7,Normal
75,2165,30.5,Normal
98,1370,43.7,Moderate Stress
71,3730,19.0,Relaxed
68,2402,24.1,Normal
82,3157,27.0,Normal
96,1752,50.3,Mild Stress
105,1212,52.4,Moderate Stress
108,1087,61.2,Moderate Stress
62,3784,9.9,Relaxed
56,3506,8.0,Relaxed
105,989,59.9,Moderate Stress
95,2654,41.3,Mild Stress
89,1784,42.6,Mild Stress
91,1935,46.3,Mild Stress
91,2010,40.5,Mild Stress
135,674,85.6,High Stress
75,2590,35.3,Normal
133,639,83.4,High Stress
73,1873,34.9,Normal
67,3139,14.3,Relaxed
80,2432,30.6,Normal
94,2275,45.9,Mild Stress
78,2219,31.2,Normal
69,2764,23.3,Relaxed
106,1182,57.8,Moderate Stress
102,1003,66.9,Moderate Stress
74,2724,26.9,Normal
80,2529,34.9,Normal
116,776,58.2,Moderate Stress
128,1032,72.1,High Stress
97,1648,52.3,Mild Stress
105,1968,50.8,Moderate Stress
101,1750,46.1,Mild Stress
135,852,81.5,High Stress
73,3040,21.9,Relaxed
87,3137,29.4,Normal
89,2076,38.9,Mild Stress
115,1211,63.8,Moderate Stress
139,1103,84.1,High Stress
101,1359,56.0,Moderate Stress
115,1284,58.1,Moderate Stress
104,1147,56.2,Moderate Stress
133,270,79.2,High Stress
120,1085,69.2,Moderate Stress
104,1249,60.9,Moderate Stress
152,363,90.8,High Stress
84,2365,28.7,Mild Stress
132,446,74.9,High Stress
81,2964,38.0,Normal
135,495,77.2,High Stress
88,1815,48.0,Mild Stress
129,165,78.0,High Stress
132,573,78.8,High Stress
135,727,79.3,High Stress
93,1546,45.9,Mild Stress
104,1579,54.3,Moderate Stress
105,506,68.7,Moderate Stress
123,615,74.8,High Stress
136,687,76.4,High Stress
99,2120,37.9,Mild Stress
111,754,65.2,Moderate Stress
112,1278,58.0,Moderate Stress
138,652,79.5,High Stress
79,2808,26.7,Normal
77,3014,29.4,Normal
114,1149,65.8,Moderate Stress
92,1925,38.9,Mild Stress
107,1504,54.1,Moderate Stress
72,2021,34.8,Normal
108,983,53.3,Moderate Stress
117,1163,59.0,Moderate Stress
80,2584,28.1,Normal
75,3401,20.5,Normal
97,1822,50.0,Mild Stress
136,225,82.9,High Stress
99,2019,41.5,Mild Stress
86,2715,35.4,Normal
107,917,62.0,Moderate Stress
62,3577,10.3,Relaxed
136,672,76.4,High Stress
94,2038,48.3,Mild Stress
80,3070,22.9,Normal
66,4095,0.0,Relaxed
117,1645,64.1,Moderate Stress
87,2497,41.9,Mild Stress
70,2556,24.9,Normal
126,425,75.1,High Stress
74,2080,36.2,Normal
92,1823,51.5,Mild Stress
150,705,83.9,High Stress
77,2707,32.1,Normal
63,3531,4.8,Relaxed
85,2024,44.7,Mild Stress
62,3678,9.1,Relaxed
120,657,75.5,High Stress
83,2293,35.4,Normal
100,2283,36.9,Mild Stress
100,2202,45.4,Mild Stress
64,3295,9.3,Relaxed
87,1863,42.8,Mild Stress
81,2504,26.3,Normal
128,838,77.8,High Stress
111,1530,53.3,Moderate Stress
93,1960,45.0,Mild Stress
89,1764,48.9,Mild Stress
83,1319,44.3,Mild Stress
65,3260,15.9,Relaxed
65,3540,9.4,Relaxed
73,1821,30.1,Normal
74,3159,22.5,Normal
113,1034,64.1,Moderate Stress
113,518,64.6,Moderate Stress
59,3541,17.5,Relaxed
118,694,69.5,Moderate Stress
139,668,79.8,High Stress
107,1028,64.5,Moderate Stress
71,3166,18.0,Normal
136,0,90.4,High Stress
71,3075,26.8,Relaxed
90,1299,48.3,Mild Stress
85,1221,47.6,Mild Stress
118,1057,66.5,Moderate Stress
115,1516,60.0,Moderate Stress
125,246,80.6,High Stress
130,606,78.0,High Stress
63,3341,8.3,Relaxed
63,3117,19.6,Relaxed
55,3382,9.6,Relaxed
146,269,88.9,High Stress
78,2170,36.5,Mild Stress
101,1980,49.2,Mild Stress
94,1599,48.0,Mild Stress
87,1918,37.0,Mild Stress
79,2228,32.7,Normal
139,458,78.6,High Stress
143,837,90.8,High Stress
103,1952,44.2,Mild Stress
62,3545,15.6,Relaxed
74,2662,20.9,Normal
107,1514,54.4,Moderate Stress
103,906,57.1,Moderate Stress
89,2456,41.8,Normal
86,2277,40.0,Mild Stress
66,3022,20.6,Relaxed
63,3599,11.7,Relaxed
77,2752,29.0,Normal
76,2691,38.2,Normal
62,3211,14.8,Relaxed
88,1830,42.8,Mild Stress
75,3210,18.3,Normal
86,2785,35.0,Normal
82,2496,38.0,Normal
107,1257,59.8,Moderate Stress
62,3410,15.1,Relaxed
59,3850,12.1,Relaxed
106,1418,52.6,Moderate Stress
106,819,62.5,Moderate Stress
136,795,86.9,High Stress
132,634,78.7,High Stress
64,3410,6.6,Relaxed
118,1727,70.9,Moderate Stress
78,2399,32.1,Normal
102,2008,48.1,Mild Stress
143,70,84.4,High Stress
76,3282,20.9,Normal
77,1875,29.8,Mild Stress
94,1928,50.0,Mild Stress
136,480,80.1,High Stress
88,2017,44.5,Mild Stress
120,1075,67.3,Moderate Stress
142,457,81.7,High Stress
89,1332,47.9,Mild Stress
67,3148,22.7,Relaxed
71,2779,27.4,Normal
75,3316,18.2,Normal
122,642,71.8,High Stress
64,3149,21.2,Relaxed
67,3537,9.3,Relaxed
74,2687,30.9,Normal
58,3213,9.2,Relaxed
66,3054,20.2,Relaxed
94,1728,44.4,Mild Stress
67,3280,13.7,Relaxed
133,935,75.2,High Stress
136,526,82.5,High Stress
123,1019,70.1,High Stress
94,1958,45.9,Mild Stress
81,1724,43.7,Mild Stress
56,3005,13.7,Relaxed
97,1655,45.1,Mild Stress
68,3857,18.1,Relaxed
73,1944,35.3,Normal
124,976,75.8,Moderate Stress
76,2936,26.1,Normal
102,2411,49.4,Mild Stress
157,615,98.7,High Stress
85,2011,38.0,Mild Stress
99,1814,49.5,Mild Stress
82,2134,27.0,Normal
115,1520,62.6,Moderate Stress
132,931,69.4,High Stress
142,540,85.6,High Stress
80,2673,27.5,Normal
136,305,82.4,High Stress
87,1307,54.2,Mild Stress
130,940,71.8,High Stress
79,2111,38.2,Normal
113,1434,56.6,Moderate Stress
101,1371,46.3,Mild Stress
83,1980,37.0,Mild Stress
140,407,84.3,High Stress
57,3062,13.2,Relaxed
98,1208,53.5,Moderate Stress
56,3084,20.5,Relaxed
140,414,81.2,High Stress
90,3139,34.0,Normal
134,311,92.2,High Stress
94,1782,48.8,Mild Stress
108,1408,56.7,Moderate Stress
77,2467,20.9,Normal
64,2639,22.6,Relaxed
103,1460,50.5,Mild Stress
71,3383,13.1,Normal
112,1416,59.6,Moderate Stress
95,2425,31.4,Mild Stress
115,687,70.8,Moderate Stress
76,2506,31.0,Normal
93,1674,52.8,Moderate Stress
80,2613,29.7,Normal
62,3676,15.0,Relaxed
74,3012,21.3,Normal
68,3084,21.2,Normal
141,556,84.7,High Stress
66,3326,13.3,Normal
71,2546,28.9,Normal
134,418,79.3,High Stress
70,3553,12.8,Relaxed
83,1499,40.3,Mild Stress
65,3262,11.9,Relaxed
61,3261,17.3,Relaxed
90,1780,46.2,Mild Stress
81,3251,24.6,Normal
90,2115,41.2,Mild Stress
